Bank Name,Bank ID,Account Number,Entity ID,Entity Name
Canada Bank #18,10,80D0802C0,80110EF10,Sole Proprietorship #45063
Savings Bank of Cleveland,3500,8084ED1C0,800E43BD0,Sole Proprietorship #12198
Brook Credit Union,22185,801235340,8001ED8A0,Partnership #3022
Savings Bank of Sacramento,21566,8047A18C0,80016EE80,Partnership #6988
Savings Bank of Madison,11,800100250,800CBE6B0,Sole Proprietorship #65
China Bank #114,10073,8046BAB50,800D8E4B0,Sole Proprietorship #68638
Hearthstone Thrift,317025,80B9B3760,80134E140,Partnership #23074
Crytpo Bank #10,69289,81AB75361,8001A7780,Sole Proprietorship #51014
Capital Trust Bank,1110,800C22CE0,8014698E0,Corporation #3210
China Bank #2482,310275,805260670,800CE4820,Corporation #42315
Germany Bank #15,2514,8013CEEF0,800861CE0,Corporation #28880
Capital Federal Bank,237253,80F576570,8006FFAC0,Corporation #71156
National Bank of Milford,8814,80AE930F0,8003C0620,Sole Proprietorship #14389
Mountain Federal Bank,2196,8019C4DF0,8001E72E0,Partnership #8011
Savings Bank of Cleveland,3500,80386DE00,80124B5B0,Sole Proprietorship #19466
Russia Bank #36,231975,80BD51B80,801031B70,Corporation #51140
China Bank #100,212379,80376C580,800DF8C70,Corporation #69176
France Bank #52,12503,802106380,800913300,Corporation #64371
Saudi Arabia Bank #34,263431,8181A8B90,801B982A0,Partnership #23592
Arbor Federal Bank,34293,80CF2F290,800F318D0,Corporation #3108
Israel Bank #21,58138,815918510,80135C380,Corporation #18866
Bank of Bridgeport,36096,80E3E8820,8010E76F0,Sole Proprietorship #45839
China Bank #42,692,803415220,800E37650,Sole Proprietorship #37492
Sappo Bancorp,3702,801473320,8014F5FF0,Corporation #3141
Austria Bank #101,33067,811789DA0,800C1ABB0,Corporation #35889
Plateau Bancorp,14133,806EB92A0,80045A600,Sole Proprietorship #59100
Crytpo Bank #28,169261,819629EB1,8015B10D0,Partnership #953
Israel Bank #86,158927,815C66FB0,80131F550,Corporation #49160
Canada Bank #13,235676,80DEC4630,8010D0470,Sole Proprietorship #45594
France Bank #81,3460,801D6CA30,800922040,Sole Proprietorship #28358
First Bank of Danbury,20,800A00230,80005A5C0,Partnership #1635
Spain Bank #1411,224266,810C60D40,800BB3220,Sole Proprietorship #34048
Israel Bank #337,160259,816C909D0,8013968F0,Partnership #1718
India Bank #46,2,800080950,800E4EF40,Partnership #39921
Savings Bank of Detroit,131857,80EA180E0,8013C2E00,Corporation #9331
Germany Bank #2592,251088,8140A6060,800BC1550,Partnership #32537
Israel Bank #29,158053,81614BAE0,80135A980,Corporation #5880
Slovakia Bank #4,14,800280F60,80081A5C0,Corporation #28240
First Bank of the West,11222,80095E360,800121960,Sole Proprietorship #1561
Japan Bank #72,17891,80722F9F0,800ED0B40,Partnership #40593
France Bank #198,17319,802B9DBF0,800A5E1E0,Corporation #63113
Netherlands Bank #27,498,801B8F170,800857E80,Corporation #37548
Israel Bank #665,358313,815D3DC00,801321B30,Corporation #54858
India Bank #68,24816,80E887080,800F21070,Corporation #43539
Brazil Bank #15,49865,812816C00,80128AEC0,Sole Proprietorship #19819
India Bank #83,225606,80A68AB80,800FB8990,Sole Proprietorship #57624
Japan Bank #90,115648,80661E880,800E96020,Corporation #42728
UK Bank #351,335757,81B4FCE10,801093220,Corporation #46150
Canada Bank #256,337625,80E2B6410,8010EADD0,Corporation #47110
Germany Bank #1625,317647,816D46F10,8008588A0,Sole Proprietorship #51742
Japan Bank #65,17380,80669FA90,800EC16A0,Corporation #882
Italy Bank #284,231908,818B4FA90,800C15190,Sole Proprietorship #36427
Spain Bank #305,215820,81A6D8E90,800B13D40,Sole Proprietorship #53492
First Bank of Lacrosse,218057,80701EC20,800712F60,Corporation #333
National Bank of Fairfield,1807,819338F20,8001912E0,Corporation #6235
Crytpo Bank #47,69465,81BEFA431,8000FBB80,Corporation #49952
Bank of Dallas,323291,80E076540,800732A00,Partnership #139
Brazil Bank #589,349184,811DA08C0,801208FE0,Corporation #48389
China Bank #1058,314102,8051573C0,800E18450,Corporation #41190
China Bank #66,29900,803BA6EC0,800D9ACB0,Partnership #37630
First Bank of Columbus,110856,804488CC0,800400F40,Partnership #50864
Germany Bank #99,15763,80456C150,8009EE0E0,Corporation #70473
Saudi Arabia Bank #98,363523,8178E0960,8013FFA20,Corporation #49564
India Bank #1250,40009,80EBE2C60,801000260,Partnership #43303
Flagstone Trust Bank,6314,80DE45DE0,800366300,Corporation #17934
Oasis Credit Union,1291,806AA8D70,8000B3B00,Partnership #9644
Flagstone Trust Bank,6314,8074C5C00,800364EC0,Sole Proprietorship #64642
First Bank of Butte,5394,806328010,800315BA0,Corporation #9402
Savings Bank of Providence,11770,800AEF410,800182980,Partnership #12921
National Bank of Philadelphia,11047,801059AA0,800108D00,Sole Proprietorship #15480
First Bank of Hartford,1422,80052CE20,8000D6A40,Corporation #57896
Saudi Arabia Bank #4,216,817486530,8013A85C0,Sole Proprietorship #50020
Brazil Bank #50,248575,8126576B0,80123ABB0,Partnership #47726
Crytpo Bank #50,169671,81B7B6AC1,8015B10D0,Partnership #953
Italy Bank #76,14172,801F3A740,80094D480,Corporation #59303
Oasis Credit Union,1291,8005A8CC0,8000ADBC0,Partnership #801
France Bank #6745,348576,811A0D950,80083E5E0,Sole Proprietorship #27219
First Bank of Danbury,20,800580350,800834300,Partnership #60270
First Bank of Laramie,115128,80F98D550,800489D60,Corporation #71621
Bank of Columbus,3983,8011FCEE0,801313040,Corporation #1165
Bank of Portland,152229,81B595BF1,801556C30,Sole Proprietorship #21287
India Bank #74,224943,80E875EF0,800EF3B20,Corporation #43513
First Bank of Danbury,20,800180370,8000563C0,Partnership #190
Israel Bank #9,115,817303000,8013B85D0,Partnership #49340
China Bank #86,210824,815BBCD90,800CF4500,Sole Proprietorship #59754
Sappo Savings Bank,140981,816CB5310,8012B3CA0,Corporation #21490
Crytpo Bank #81,271241,81B39CD21,8015B10D0,Partnership #953
Saudi Arabia Bank #162,67971,8193CC820,8013FFA20,Corporation #49564
Savings Bank of Madison,11,801700C20,8009081E0,Partnership #27215
Switzerland Bank #8,153743,813EC4E20,8012EB830,Partnership #48434
Austria Bank #359,22026,80BBB0CA0,800B8E7A0,Corporation #56580
National Bank of Watertown,323642,80C3014B0,8012F8F50,Sole Proprietorship #15936
Canada Bank #32,236335,80D9D9E30,80111D550,Corporation #52412
China Bank #88,26,808C804B0,800F6D950,Corporation #54724
Arbor Community Bank,21414,80091DAB0,80015BCA0,Sole Proprietorship #1505
Crytpo Bank #366,174431,81B54A641,8006D12E0,Partnership #50307
Bank of Arkadelphia,214107,8054A2440,800DF99F0,Sole Proprietorship #3997
First Bank of Lincoln,11661,80516CF40,80041B8E0,Corporation #7745
Australia Bank #1203,342466,80F9CE8E0,801144EC0,Partnership #46963
Italy Bank #435,218604,811B2FFE0,800A15520,Corporation #33135
National Bank of Billings,531,800590060,80125C130,Partnership #7996
Saudi Arabia Bank #49,65300,8185783E0,8014336E0,Sole Proprietorship #53954
India Bank #30,19413,8072DE360,800F20BF0,Sole Proprietorship #7783
China Bank #373,110134,803DF12E0,800D97D50,Partnership #59994
Germany Bank #15,2514,800DCE0E0,800861080,Sole Proprietorship #27549
National Bank of Denver,111913,812CA9D60,800425FA0,Partnership #14546
France Bank #576,117521,80C858170,800B30860,Sole Proprietorship #33034
Bank of Seattle,15355,80605F470,80030BA80,Partnership #70165
First Bank of the East,212518,808171900,8012E9770,Corporation #18963
Sea Cooperative Bank,3267,80A3E6B80,8013DD000,Sole Proprietorship #13077
India Bank #114,123800,809B1C600,800F5DBB0,Partnership #42184
Netherlands Bank #5,14851,8022D0B90,80099D520,Corporation #37560
Spain Bank #12,21876,8018AB010,8008D7C40,Partnership #55426
First Bank of Lincoln,24633,806B81690,8002E64A0,Partnership #9768
Savings Bank of Detroit,394,800C8CF10,8000CE860,Sole Proprietorship #2211
Japan Bank #45,29572,80401C820,800F7EA30,Sole Proprietorship #7897
Germany Bank #51,14213,80263C8A0,800969340,Partnership #28460
Italy Bank #18,0,800280A20,80080DD60,Sole Proprietorship #27415
Japan Bank #178,315657,818D88EB0,800EF1470,Partnership #41062
Israel Bank #26,157900,8158C6C30,801321B30,Corporation #54858
Australia Bank #46,241256,80F473E30,80117C5E0,Sole Proprietorship #46698
France Bank #718,137562,810BCA730,800C426F0,Partnership #62475
Arbor Federal Bank,22481,800EBE2B0,80021CC00,Corporation #2278
Finland Bank #306,18624,80B246A40,800C43B50,Partnership #33316
Crytpo Bank #83,169335,81ACAB1C1,8001A7780,Sole Proprietorship #51014
Germany Bank #23,11437,806EE5CC0,800A390C0,Partnership #30371
Switzerland Bank #48,252477,8135D14C0,8012C67D0,Sole Proprietorship #26322
Portugal Bank #450,239436,812E3AC40,800C58790,Partnership #34522
Germany Bank #15,2514,80714E340,800866A20,Corporation #32096
Desert Bancorp,22031,809E30DC0,8001C22C0,Corporation #62125
China Bank #81,9976,804637650,800D84730,Sole Proprietorship #58706
France Bank #137,27737,8106E26D0,800A815A0,Corporation #35502
Crytpo Bank #27,269294,81AFDFD61,8000FBB80,Corporation #49952
China Bank #164,113394,80C9D7360,800E4A5D0,Corporation #42223
Canada Bank #18,10,80D080F60,801094400,Partnership #44665
First Bank of Danbury,20,819680071,8015B10D0,Partnership #953
China Bank #85,110400,804D7AA70,800DC8F70,Partnership #38297
Germany Bank #132,7522,8039EBB70,80098CEA0,Corporation #27453
Germany Bank #34,423,802F8D9F0,800862520,Sole Proprietorship #27866
France Bank #7,1595,8019B17F0,80087AF80,Partnership #27244
Italy Bank #62,24643,802582BF0,800997200,Partnership #28397
Netherlands Bank #365,24455,8025FC9F0,800991300,Sole Proprietorship #28938
India Bank #99,124304,80E82C280,800F75A30,Sole Proprietorship #17735
Bank of Philadelphia,1217,807026A00,80009CE40,Partnership #19064
China Bank #28,15168,80395AA90,800D0E720,Partnership #62613
Spain Bank #332,6829,806DD5C10,800A39120,Corporation #31974
First Bank of Danbury,20,800280090,800832F20,Sole Proprietorship #27167
Bank of Seattle,15680,80506AA90,80032D800,Sole Proprietorship #13910
First Bank of Danbury,20,809E800A0,800BA3300,Partnership #33816
Bank of Portland,22129,800F33220,8001DFBE0,Corporation #2333
Hilltop Credit Union,18747,8183C9730,801440AA0,Partnership #6171
Brazil Bank #45,150407,81345C930,801293700,Partnership #735
First Bank of Portsmouth,259461,81642C840,8011FE4F0,Sole Proprietorship #20793
Ireland Bank #128,25307,805B16740,8009C1280,Corporation #31451
Brazil Bank #19,148894,811FAC5D0,801263820,Sole Proprietorship #48052
Brook Savings Bank,13354,801521FD0,8014235E0,Corporation #3228
Switzerland Bank #42,52914,813AF53D0,8012DCF10,Sole Proprietorship #12422
France Bank #24,13590,802D281D0,80092A7C0,Sole Proprietorship #30177
Regents Community Bank,3100,8062604E0,8014D9ED0,Corporation #9312
Germany Bank #54,5082,805F9E7E0,8009A57C0,Sole Proprietorship #30584
National Bank of Newport,14595,807C48B60,80046E080,Corporation #11620
Bank of Houston,14162,80D63A3E0,80045F960,Sole Proprietorship #59214
Russia Bank #68,330215,80AFCF970,801041330,Sole Proprietorship #44471
China Bank #263,212992,804F00AF0,800E10910,Sole Proprietorship #68133
Crytpo Bank #71,270575,81B507C81,8015B10D0,Partnership #953
Bank of Laramie,369765,819923980,80127DBA0,Sole Proprietorship #10401
China Bank #65,27425,803459B80,800D470F0,Sole Proprietorship #57487
France Bank #7,1595,801AB1680,80086D580,Corporation #29239
National Bank of Helena,227876,810ED1900,800649620,Corporation #2289
Arbor Community Bank,21414,80611D800,80015FCC0,Partnership #8923
First Bank of Danbury,20,800C00100,80005AFE0,Partnership #54708
Japan Bank #60,119073,807F09B90,800E63A40,Sole Proprietorship #40566
First Bank of Chicago,18990,807051C10,800543660,Sole Proprietorship #56767
First Bank of Danbury,28168,808470F10,8003A3C40,Corporation #60674
Australia Bank #852,341728,80F337B20,801132960,Partnership #54540
First Bank of New York,1812,806B38120,800D9A510,Corporation #23311
Saudi Arabia Bank #3,217,8173067A0,8013AEEE0,Sole Proprietorship #49939
Belgium Bank #11,24027,80F06E6A0,8008B8DE0,Sole Proprietorship #32122
Japan Bank #75,117946,8086E5620,800ECDD40,Partnership #41021
France Bank #58,17036,80B914D20,800A48720,Sole Proprietorship #32725
Japan Bank #39,29592,803A9C730,800E552A0,Corporation #42406
India Bank #17,123957,808F211B0,800F68B90,Sole Proprietorship #42022
Crytpo Bank #50,169671,81A4368C1,8006D12E0,Partnership #50307
First Bank of Albany,247270,81192F840,80105B4D0,Partnership #13431
India Bank #81,225547,809C88EC0,800FB65D0,Partnership #42259
Italy Bank #113,14195,801ABB2D0,800934080,Sole Proprietorship #32278
National Bank of Billings,531,8076102D0,8012673E0,Sole Proprietorship #12573
Germany Bank #85,24070,8019F0850,800829BF0,Sole Proprietorship #9549
Savings Bank of Madison,11,809B80ED0,8008303D0,Corporation #33159
Bank of Miami,12063,800F784D0,8001B0700,Sole Proprietorship #56664
Regents Cooperative Bank,54765,8156AFDE0,801119550,Partnership #24069
Desert Trust Bank,35777,80E1DEBE0,8010C4500,Partnership #45300
Savings Bank of Madison,11,80D980EE0,80109CE30,Sole Proprietorship #55176
Slovakia Bank #45,1776,807A37380,8009C8CE0,Sole Proprietorship #60692
France Bank #615,34162,8088AB280,800CD26F0,Partnership #36011
Desert Bancorp,22031,801E30C00,801461260,Sole Proprietorship #11586
Germany Bank #315,6586,805D4D680,800A2F120,Sole Proprietorship #30518
National Bank of Lacrosse,135744,80F912B80,8006D5900,Partnership #18145
The Pine Thrift,349,80318A510,8010070D0,Partnership #17455
France Bank #7021,317657,8085C6720,800C07170,Sole Proprietorship #34752
Australia Bank #0,212,80F0861A0,8011386F0,Corporation #47128
Greece Bank #8,600,801B127A0,800900660,Corporation #28965
National Bank of Lacrosse,135744,818312BA0,801343DE0,Corporation #8866
Savings Bank of Cleveland,344798,8104164A0,80150E1B0,Sole Proprietorship #8253
Savings Bank of Madison,11,800100E20,800ED9C70,Partnership #1118
Canada Bank #18,10,80D200EA0,8010964A0,Partnership #61890
Germany Bank #894,19622,80DB658A0,800ABB020,Corporation #73001
Savings Bank of Harrisburg,24523,8040FEE30,8011FA090,Partnership #18185
Capital Bancorp,19561,80C2E3F30,80143B0A0,Sole Proprietorship #15594
Saudi Arabia Bank #467,68159,818F51430,80146A580,Partnership #2026
Belgium Bank #21,425,802C8DF30,80084F760,Partnership #28697
Savings Bank of Madison,11,80CF00E30,800830F70,Partnership #54197
First Bank of New York,227639,811549040,8011FB5B0,Sole Proprietorship #17581
Israel Bank #46,59704,815FC97C0,801387580,Partnership #52446
Netherlands Bank #16,5312,8041A6BC0,8009B5B40,Sole Proprietorship #31652
Sea Bancorp,3718,80FBF48C0,8002C2180,Partnership #18221
UK Bank #2,232857,80C3EC750,801064AB0,Partnership #25129
Canada Bank #28,17,813580360,8012AECF0,Partnership #57083
National Bank of Philadelphia,1231,80B826C60,8000A9D60,Corporation #65300
National Bank of Montpelier,13395,8054A2580,80122B7B0,Corporation #156
Crytpo Bank #27,269294,819D5FB01,8003BAA20,Sole Proprietorship #55345
India Bank #1810,319874,809B0CD10,800F1A630,Corporation #43504
First Bank of Columbus,31117,8006CCA90,801561AB0,Sole Proprietorship #1041
UK Bank #2,232857,80C36C090,801063E50,Corporation #45741
China Bank #78,26922,8036C9910,800D36860,Sole Proprietorship #37659
India Bank #1718,325132,80AC30A20,800F51130,Sole Proprietorship #42512
Germany Bank #34,423,80428DFA0,800928960,Partnership #27798
Willows Federal Bank,4187,8046021A0,801381BE0,Corporation #6991
Australia Bank #0,212,80F006620,801133680,Corporation #7188
China Bank #76,19931,80466E1A0,800D7CD70,Partnership #38103
France Bank #53,16934,803211F20,800A3D0A0,Partnership #52584
Canada Bank #89,136136,80D39E830,8010A5940,Corporation #46184
Mexico Bank #10,13,807A00AC0,800E60E10,Partnership #40653
China Bank #65,27425,8037D9CC0,800D48050,Partnership #38160
Savings Bank of Newport,4894,80A598340,8002F1CA0,Sole Proprietorship #13929
Mountain Bancorp,12204,8020FDA40,8001C5E80,Partnership #72422
Capital Trust Bank,1110,800722740,80010F860,Partnership #1129
Bank of Portland,310443,814B659D0,8011D75F0,Sole Proprietorship #12776
Australia Bank #856,341361,80F62B4D0,80112CF70,Corporation #47157
Switzerland Bank #7,112,813583450,8012BF7D0,Partnership #48279
Savings Bank of Augusta,214342,80B3AAF50,80046AA60,Partnership #14446
National Bank of Seattle,224,805207C60,80130FDE0,Sole Proprietorship #7662
Finland Bank #1,16505,8094830E0,800A2B740,Partnership #31385
Brazil Bank #50,248575,811ED73F0,801208FE0,Corporation #48389
Saudi Arabia Bank #13,264152,817FBE070,8013AEEE0,Sole Proprietorship #49939
Australia Bank #27,241503,810B7A3F0,801186300,Partnership #46297
Israel Bank #15,57466,815383170,801337A40,Partnership #9259
Bank of Milford,2545,8021CF400,8012F2A90,Corporation #21936
Brazil Bank #55,248623,812459B00,801093480,Sole Proprietorship #48001
China Bank #33,19970,807D70D80,800E24210,Corporation #39608
China Bank #108,211204,815B48E80,800DE96F0,Corporation #39489
Plateau Credit Union,3202,80A3E4D80,8002682A0,Partnership #13422
India Bank #131,224237,8093DFA10,800FD3AF0,Partnership #41513
First Bank of Huron,2692,801054E90,8014879B0,Corporation #2519
Japan Bank #39,29592,80661C090,800E7DB60,Sole Proprietorship #53643
National Bank of Seattle,224231,80D3DFF10,8005EA0E0,Corporation #17190
India Bank #85,72,8092028A0,800F17E50,Sole Proprietorship #42204
Netherlands Bank #236,7058,80305C5A0,800A4AD20,Corporation #58375
National Bank of Philadelphia,1231,802126B20,8000A6B20,Sole Proprietorship #5917
Crytpo Bank #41,170558,81A0D13C1,8015B10D0,Partnership #953
Bank of Philadelphia,29158,80738FFC0,80156E340,Sole Proprietorship #9098
China Bank #39,7080,802BDD8C0,800D281E0,Sole Proprietorship #37397
China Bank #37,5893,803AB8E40,800D1C8C0,Sole Proprietorship #37936
Sunrise Bancorp,114954,807A089C0,80047D220,Partnership #54839
City National Bank,18324,80BB3C6D0,801519430,Partnership #11399
First Bank of Boston,27234,807553DD0,8012D4990,Corporation #11324
