Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:20,120478,807D8C8F0,120478,807D8C8F0,2606793.86,Euro,2606793.86,Euro,Reinvestment,0
2022/09/05 08:59,20798,8024B2CD0,219011,80B8FF5A0,456.36,Euro,456.36,Euro,Cheque,0
2022/09/10 12:32,227876,816CF45A0,1231,81B209100,267.36,US Dollar,267.36,US Dollar,Credit Card,0
2022/09/03 13:43,1835,800788620,17694,8094B1AD0,241.36,Euro,241.36,Euro,Credit Card,0
2022/09/09 19:30,154465,813F142B0,155710,814893A90,12.62,Swiss Franc,12.62,Swiss Franc,Wire,0
2022/09/09 06:56,23486,80A2AAD80,23809,80EC7F890,23897.29,Rupee,23897.29,Rupee,Cheque,0
2022/09/02 17:16,112438,809DC4C20,8884,80BA02970,13207.78,Euro,13207.78,Euro,ACH,0
2022/09/05 02:42,113317,80699ED60,215721,80C61E4F0,4.11,US Dollar,4.11,US Dollar,Cheque,0
2022/09/06 13:18,242676,810889A10,132021,80DCF7540,59.42,US Dollar,59.42,US Dollar,Cash,0
2022/09/07 13:11,112568,80A3FC5C0,124126,80B095190,80.07,US Dollar,80.07,US Dollar,Cheque,0
2022/09/01 00:19,323616,81B7DD400,255671,81B7E2730,1577.64,Euro,1577.64,Euro,ACH,0
2022/09/07 20:29,5572,802154540,22224,810714020,380.49,US Dollar,380.49,US Dollar,Cheque,0
2022/09/09 03:07,27425,803516500,53905,814EB8E00,1006.75,Swiss Franc,1006.75,Swiss Franc,Credit Card,0
2022/09/02 11:35,212992,804FF1B40,211860,80513EC80,16572.54,Yuan,16572.54,Yuan,Cheque,0
2022/09/06 03:50,22432,808BC98E0,134113,813FE8DE0,86.82,US Dollar,86.82,US Dollar,Cheque,0
2022/09/02 02:42,232857,80C2DF920,25,80C72A990,3638.84,UK Pound,3638.84,UK Pound,Cheque,0
2022/09/09 16:00,21438,80802BFB0,116342,80E3928A0,60276.75,US Dollar,60276.75,US Dollar,Cheque,0
2022/09/01 00:17,1776,8079C3BC0,1776,8079C3BC0,6.06,Euro,6.06,Euro,Reinvestment,0
2022/09/08 19:30,3718,805335470,1638,80847B680,128.41,US Dollar,128.41,US Dollar,Credit Card,0
2022/09/09 12:08,311153,8068ED440,11305,8068EA080,234.04,US Dollar,234.04,US Dollar,Cheque,0
2022/09/07 16:52,253379,813B4C290,253379,813D62620,776.04,Swiss Franc,776.04,Swiss Franc,Credit Card,0
2022/09/03 00:21,250253,8132D0AD0,148894,812262EF0,1027.8,Brazil Real,1027.8,Brazil Real,Credit Card,0
2022/09/06 03:38,24523,8023FD8B0,1291,80B51A500,7073.54,US Dollar,7073.54,US Dollar,Cheque,0
2022/09/03 03:40,6269,80255F7D0,15400,802580280,136363.89,Euro,136363.89,Euro,Cheque,0
2022/09/06 21:31,219687,814BBE0D0,28932,81492EBE0,4608.41,US Dollar,4608.41,US Dollar,ACH,0
2022/09/01 23:20,212518,812533BE0,212518,812533BE0,12.79,US Dollar,12.79,US Dollar,Reinvestment,0
2022/09/09 06:36,224,80016C430,224,8001DBEB0,3468.38,US Dollar,3468.38,US Dollar,Cheque,0
2022/09/08 08:23,26,808C32510,23033,8091B55E0,539832522.45,Rupee,539832522.45,Rupee,ACH,0
2022/09/07 04:07,116473,8068C3460,15786,8068E4060,3015.66,US Dollar,3015.66,US Dollar,Credit Card,0
2022/09/02 12:42,142513,80FB5F290,41916,80FE64A90,1658.5,Australian Dollar,1658.5,Australian Dollar,Cheque,0
2022/09/02 09:22,137074,814B2B840,266488,819CDFED0,571.53,US Dollar,571.53,US Dollar,Credit Card,0
2022/09/02 09:42,231705,813377BC0,14195,81BD3E150,60.32,Euro,60.32,Euro,Wire,0
2022/09/08 15:00,70,10042B8E8,13,810D7DC00,4693.88,Mexican Peso,4693.88,Mexican Peso,Cheque,0
2022/09/08 14:58,119732,808CA2BC0,123957,808CE8FD0,14528.41,Rupee,14528.41,Rupee,Credit Card,0
2022/09/08 23:35,13395,80D016FA0,2545,81B2885B0,3625.83,US Dollar,3625.83,US Dollar,Credit Card,0
2022/09/03 06:42,2196,8020929F0,30061,8180998E0,23002.23,US Dollar,23002.23,US Dollar,Credit Card,0
2022/09/07 12:38,498,800947F90,6269,802B63320,37.33,Euro,37.33,Euro,Credit Card,0
2022/09/06 17:06,22661,802084340,13474,80D384F70,54.75,US Dollar,54.75,US Dollar,Credit Card,0
2022/09/02 12:25,22264,80606FC50,117105,80B7F0740,113.79,Euro,113.79,Euro,Cheque,0
2022/09/10 06:36,692,80370DD30,27425,80467C7D0,3769.82,Yuan,3769.82,Yuan,ACH,0
2022/09/05 06:17,2293,8010B6700,1835,8017ECDC0,168.71,Euro,168.71,Euro,Cheque,0
2022/09/06 07:41,258606,8159B5140,60382,8161A4CB0,2654.92,Shekel,2654.92,Shekel,Cheque,0
2022/09/02 09:06,11661,8047E93A0,11968,80F57ED30,461.95,US Dollar,461.95,US Dollar,Credit Card,0
2022/09/06 01:07,245729,810EAC7B0,14,810F9BE60,7145.97,Mexican Peso,7145.97,Mexican Peso,Cheque,0
2022/09/02 16:24,257741,815FD65C0,257858,8163C91E0,828.37,Shekel,828.37,Shekel,Cheque,0
2022/09/05 08:44,23726,80235AE20,212854,80A9A7580,595.12,Euro,595.12,Euro,Cheque,0
2022/09/06 08:34,349,8003D4570,21260,80080ACF0,414.53,US Dollar,414.53,US Dollar,Cash,0
2022/09/01 18:41,3440,802063F70,2175,807B1A090,22409.47,US Dollar,22409.47,US Dollar,Cheque,0
2022/09/03 22:47,70,10042B6A8,1595,8012BBA60,30.87,Euro,30.87,Euro,Credit Card,0
2022/09/09 05:14,321936,808027220,17380,808031CF0,31871.52,Yen,31871.52,Yen,Credit Card,0
2022/09/02 16:42,33846,80C934B70,33846,80C934B70,994.05,Euro,901.8,UK Pound,ACH,0
2022/09/02 02:12,22129,807646600,23760,814B04840,9443.46,US Dollar,9443.46,US Dollar,Cheque,0
2022/09/08 13:55,116,811D71CA0,10,811E48330,11983.6,Brazil Real,11983.6,Brazil Real,Cheque,0
2022/09/09 14:47,8997,8035D9170,29779,80479D9A0,519.68,Yuan,519.68,Yuan,Cash,0
2022/09/07 20:07,15640,803E9B9E0,16263,805C9F7E0,6525.44,US Dollar,6525.44,US Dollar,Cheque,0
2022/09/01 03:01,270308,81B31C871,171316,81BBBC671,0.008465,Bitcoin,0.008465,Bitcoin,Bitcoin,0
2022/09/02 12:07,25304,80B943EC0,247096,814D07D90,41696.87,Euro,41696.87,Euro,Cheque,0
2022/09/09 03:51,141204,80F1E4350,241204,80FAAE210,3613.42,Australian Dollar,3613.42,Australian Dollar,ACH,0
2022/09/01 12:05,70,10042B660,115128,81AEC5D60,350.17,US Dollar,350.17,US Dollar,Credit Card,0
2022/09/02 04:54,25526,80B9BD8F0,24063,810767FB0,171.06,US Dollar,171.06,US Dollar,Cheque,0
2022/09/03 02:48,16298,806076BD0,15400,80C5A8460,483.81,Euro,483.81,Euro,Cash,0
2022/09/08 15:27,70,10042B6F0,113732,805277840,988153.69,Yuan,988153.69,Yuan,Cheque,0
2022/09/10 06:30,2,808A05190,119699,808A1E2A0,42288.87,Rupee,42288.87,Rupee,Cheque,0
2022/09/07 21:13,2557,801D98990,123496,816FFCA80,693.7,Euro,693.7,Euro,Cheque,0
2022/09/06 23:51,29592,8067890B0,15745,806A2FCC0,10745.37,Yen,10745.37,Yen,Cheque,0
2022/09/02 03:40,17353,805F9C210,18355,806C98B60,211.67,Euro,211.67,Euro,Cash,0
2022/09/05 09:36,16263,807BDB280,234039,8192788B0,5519.42,US Dollar,5519.42,US Dollar,Cheque,0
2022/09/02 15:30,70,10042B6A8,219760,811799E30,4679.23,Euro,4679.23,Euro,Cash,0
2022/09/07 13:49,1422,80022C4D0,531,800722CA0,1186.36,US Dollar,1186.36,US Dollar,Cash,0
2022/09/02 16:32,1595,802CC43E0,14640,806571670,1516.93,Euro,1516.93,Euro,Cheque,0
2022/09/03 12:47,129044,8107CE340,254302,8144C1120,363.56,Euro,363.56,Euro,Credit Card,0
2022/09/01 11:18,221284,80B616F60,221284,80B616F60,31502.94,US Dollar,31502.94,US Dollar,Reinvestment,0
2022/09/09 12:59,224,806B440D0,3202,818647F80,436.43,US Dollar,436.43,US Dollar,Cash,0
2022/09/04 00:19,20,801031970,12702,80CCA8C90,490.26,US Dollar,490.26,US Dollar,Credit Card,0
2022/09/07 03:28,70,10042B6A8,423,818144290,4388.74,Euro,4388.74,Euro,Cheque,0
2022/09/07 20:40,5923,803D4FF20,210824,815B7E5A0,11036.28,Yuan,11036.28,Yuan,Credit Card,0
2022/09/07 06:36,1812,8074FA3C0,27175,80C245550,46281.19,US Dollar,46281.19,US Dollar,Cheque,0
2022/09/09 11:46,70,10042BA08,165362,8180D9100,107966.58,Saudi Riyal,107966.58,Saudi Riyal,Credit Card,0
2022/09/09 23:45,117916,80A78B070,45803,8182EE220,439.85,US Dollar,439.85,US Dollar,Credit Card,0
2022/09/10 20:16,12,802CCEBF0,17768,803309B50,3760823.26,Yuan,3760823.26,Yuan,Cheque,0
2022/09/07 05:19,137946,80FAE32A0,153578,8162C9FC0,1604.15,US Dollar,1604.15,US Dollar,Cheque,0
2022/09/06 16:07,241204,8100DD230,141465,810189F00,1054044.78,Australian Dollar,1054044.78,Australian Dollar,Cheque,0
2022/09/03 12:48,169335,81A22CE61,70426,81A1E65D1,0.068592,Bitcoin,0.068592,Bitcoin,Bitcoin,0
2022/09/05 06:36,11,811D9F0A0,248575,8122D1E30,18485.26,Brazil Real,18485.26,Brazil Real,Cheque,0
2022/09/04 22:42,21876,8014FD930,14851,807697E90,3199.12,Euro,3199.12,Euro,ACH,0
2022/09/08 17:10,11495,80218D150,22224,803A10200,1734.19,US Dollar,1734.19,US Dollar,Credit Card,0
2022/09/04 05:31,115,8000E0E50,18,816CE8300,13519.84,Saudi Riyal,13519.84,Saudi Riyal,Cheque,0
2022/09/09 22:00,211362,805F6F1C0,28560,8106A6070,105.24,Euro,105.24,Euro,Cheque,0
2022/09/01 08:01,232857,80CA1A620,232857,80CA1A620,65484.69,UK Pound,65484.69,UK Pound,Reinvestment,0
2022/09/09 14:00,225848,80AB50A70,129467,8128797A0,37456.97,Rupee,37456.97,Rupee,Credit Card,0
2022/09/01 05:44,169489,81B17E4B1,169489,81B17E4B1,0.032659,Bitcoin,0.032659,Bitcoin,Bitcoin,0
2022/09/09 03:14,163470,8175708D0,63779,8187B37B0,19664.48,Saudi Riyal,19664.48,Saudi Riyal,Credit Card,0
2022/09/01 00:02,123957,80975EEA0,123957,80975EEA0,6259271.41,Rupee,6259271.41,Rupee,Reinvestment,0
2022/09/06 22:43,48858,81246F110,210,812A3FF00,1564.38,Brazil Real,1564.38,Brazil Real,Credit Card,0
2022/09/02 22:26,135933,80D3E7CE0,235647,80D43F7B0,969.33,Canadian Dollar,969.33,Canadian Dollar,Cheque,0
2022/09/07 06:09,60382,8168453F0,59115,816892460,2190.79,Shekel,2190.79,Shekel,Cash,0
2022/09/09 10:43,1394,80063D080,12,80126E280,13601.62,US Dollar,13601.62,US Dollar,Cheque,0
2022/09/09 11:48,18355,80B25A810,14195,80B9E31E0,15.99,Euro,15.99,Euro,ACH,0
2022/09/10 16:17,219,81A3F2431,169335,81A3F22F1,0.396318,Bitcoin,0.396318,Bitcoin,Bitcoin,0
2022/09/09 19:54,157900,81537B870,257433,815829C60,3755.48,Shekel,3755.48,Shekel,Cheque,0
2022/09/01 00:27,246655,81846F350,246655,81846F350,6.96,US Dollar,6.96,US Dollar,Reinvestment,0
2022/09/06 11:04,13395,8018CE5E0,126991,80DB140D0,19596.33,US Dollar,19596.33,US Dollar,Cash,0
2022/09/03 18:02,23319,8023BFD10,143569,80FF79B60,196.6,US Dollar,196.6,US Dollar,Credit Card,0
2022/09/10 19:29,11,800205F80,153484,816C00960,1942.57,US Dollar,1942.57,US Dollar,Cash,0
2022/09/02 15:36,10,80D260840,136678,80D9C2F70,4700.17,Canadian Dollar,4700.17,Canadian Dollar,Credit Card,0
2022/09/05 13:12,600,8008B4800,17353,8079F86C0,7563.29,Euro,7563.29,Euro,ACH,0
2022/09/01 14:59,18,81358BA20,18,81358BA20,4939.57,Swiss Franc,4939.57,Swiss Franc,Reinvestment,0
2022/09/02 11:53,359167,8159F6740,257741,8159F3300,694.41,Shekel,694.41,Shekel,Cheque,0
2022/09/10 22:38,70,10042BA51,270308,81BB9E071,0.003546,Bitcoin,0.003546,Bitcoin,Bitcoin,0
2022/09/07 02:15,425,801798EC0,20798,8082A51F0,623.32,Euro,623.32,Euro,Cheque,0
2022/09/01 00:06,11770,805088510,11770,805088510,1487.94,US Dollar,1487.94,US Dollar,Reinvestment,0
2022/09/01 23:14,216,817B38410,66930,81909A620,109941.78,Saudi Riyal,109941.78,Saudi Riyal,Credit Card,0
2022/09/07 14:21,12503,801FD6990,7272,809EBE440,926.28,Euro,926.28,Euro,Credit Card,0
2022/09/01 09:16,226659,80A406A50,226659,80A406A50,29660.99,US Dollar,29660.99,US Dollar,Reinvestment,0
2022/09/03 13:28,1835,800779310,33687,81132AB10,1692.0,Euro,1692.0,Euro,Cheque,0
2022/09/09 08:49,11314,801A44930,144720,811BB75F0,2996.12,Euro,2996.12,Euro,Cheque,0
2022/09/01 08:57,24455,80AF413E0,22444,80B9FD430,14.5,Euro,14.5,Euro,Cash,0
2022/09/01 00:03,18076,80E6025A0,18076,80E6025A0,2.77,Euro,2.77,Euro,Reinvestment,0
2022/09/08 00:59,11832,80458D640,4,805A86470,14476.79,Yen,14476.79,Yen,Cheque,0
2022/09/03 08:26,18,805B561B0,19836,805C278F0,33458.18,Yen,33458.18,Yen,Cheque,0
2022/09/05 08:55,216,818079E70,167112,81898D600,2755.78,Saudi Riyal,2755.78,Saudi Riyal,Cheque,0
2022/09/09 00:06,498,801C5B560,138920,8107AA940,1912.12,Euro,1912.12,Euro,Cash,0
2022/09/09 14:17,3,80035B570,3460,80213B670,1336.29,Euro,1336.29,Euro,Wire,0
2022/09/02 23:31,11314,802291430,7249,80F427160,830.55,Euro,830.55,Euro,Cheque,0
2022/09/06 02:45,215187,8090EB310,13395,80E8C9E50,100.77,US Dollar,100.77,US Dollar,Credit Card,0
2022/09/02 19:11,15516,80538E1C0,15400,80B23ABE0,2070.55,Euro,2070.55,Euro,Cheque,0
2022/09/01 11:26,16,80D3CCC00,138512,80E452530,3.99,Canadian Dollar,3.99,Canadian Dollar,Wire,0
2022/09/09 18:24,2860,80178FD60,16679,80895F700,651.36,US Dollar,651.36,US Dollar,Credit Card,0
2022/09/09 09:24,336689,80D91E670,135558,80D91E2E0,293.84,Canadian Dollar,293.84,Canadian Dollar,Cheque,0
2022/09/07 05:33,219,813BAB530,253379,813E327F0,464.01,Swiss Franc,464.01,Swiss Franc,Wire,0
2022/09/08 05:13,20,819DCED41,118,819E4D881,0.002858,Bitcoin,0.002858,Bitcoin,Bitcoin,0
2022/09/01 19:30,19413,809178110,19413,809178110,1602.12,Rupee,1602.12,Rupee,Reinvestment,0
2022/09/08 04:53,63834,8187BCC20,64057,818971220,2788.69,Saudi Riyal,2788.69,Saudi Riyal,Cheque,0
2022/09/08 19:52,119732,807322F90,19414,808A68A90,310102.12,Rupee,310102.12,Rupee,Credit Card,0
2022/09/01 20:05,27915,8106D81B0,27915,8106D81B0,21038.46,US Dollar,21038.46,US Dollar,Reinvestment,0
2022/09/09 00:21,17,8135A07C0,255833,814DE5400,56.04,Swiss Franc,56.04,Swiss Franc,Credit Card,0
2022/09/06 14:33,3,800FA16B0,8811,80416FBA0,584.22,Euro,584.22,Euro,Credit Card,0
2022/09/10 04:03,135558,80D1B2EE0,134085,813BFCD40,2986.34,US Dollar,2986.34,US Dollar,Cheque,0
2022/09/02 00:00,15726,80681E2E0,15745,806FCA480,2728.68,Yen,2728.68,Yen,Credit Card,0
2022/09/06 04:06,2,808B57D10,124592,80EA5C4A0,3322.29,Rupee,3322.29,Rupee,Credit Card,0
2022/09/08 13:58,115771,807B24E50,19561,817BC13D0,119.44,US Dollar,119.44,US Dollar,Cheque,0
2022/09/07 10:22,22435,802CE76B0,133620,816301F90,243.47,US Dollar,243.47,US Dollar,Cheque,0
2022/09/06 05:16,163233,817550450,64057,8181C45B0,972.82,Saudi Riyal,972.82,Saudi Riyal,Credit Card,0
2022/09/05 18:47,71399,81A4F5291,71705,81A8C5311,0.000958,Bitcoin,0.000958,Bitcoin,Bitcoin,0
2022/09/09 21:51,324904,8093CF430,23544,8099B75B0,51517.94,Rupee,51517.94,Rupee,Credit Card,0
2022/09/05 23:02,1422,805825490,15194,818027EB0,315.14,US Dollar,315.14,US Dollar,Credit Card,0
2022/09/09 05:33,70,10042B660,12,800594690,2507.75,US Dollar,2507.75,US Dollar,Credit Card,0
2022/09/09 11:48,14,803FC5140,25304,808D9D6B0,6032.28,Euro,6032.28,Euro,Credit Card,0
2022/09/02 20:41,248739,8120EC6B0,248623,812F54810,4106.07,Brazil Real,4106.07,Brazil Real,Cheque,0
2022/09/04 06:26,4187,801E82080,4187,801E82080,94307.26,Saudi Riyal,25141.23,US Dollar,ACH,0
2022/09/05 04:12,7082,802979330,110522,8045D57F0,653.44,Yuan,653.44,Yuan,Credit Card,0
2022/09/08 07:11,11770,807B8F3C0,19561,807B8D250,4523.74,US Dollar,4523.74,US Dollar,ACH,0
2022/09/03 20:21,531,80090EAB0,28958,816DA7E70,1643.69,US Dollar,1643.69,US Dollar,Cheque,0
2022/09/05 02:59,70,10042B6A8,218303,814216EE0,13873896.96,Euro,13873896.96,Euro,Cash,0
2022/09/09 04:43,2692,804609280,20,805C978B0,376766.44,US Dollar,376766.44,US Dollar,ACH,0
2022/09/09 07:24,212,80EFC5200,241256,80F4EF850,65.89,Australian Dollar,65.89,Australian Dollar,Credit Card,0
2022/09/06 15:03,110856,8069065C0,14133,80A0644E0,2377.12,US Dollar,2377.12,US Dollar,Cheque,0
2022/09/06 04:47,4187,803BB79F0,11265,8138BC310,17287.13,US Dollar,17287.13,US Dollar,Credit Card,0
2022/09/05 09:43,117916,819B9C7A1,117916,819B9C7A0,1.1e-05,Bitcoin,0.13,US Dollar,ACH,0
2022/09/01 17:27,144315,81A9ECB80,144315,81A9ECB80,52785.44,US Dollar,52785.44,US Dollar,Reinvestment,0
2022/09/01 10:22,70,10042B6A8,1595,80789BE70,27.14,Euro,27.14,Euro,Cheque,0
2022/09/06 16:22,4894,806B30B50,37524,811B9D650,1388.04,US Dollar,1388.04,US Dollar,Credit Card,0
2022/09/05 22:58,1120,8188BFD00,252876,81B437940,1908.5,US Dollar,1908.5,US Dollar,Cash,0
2022/09/03 13:07,70,10042BA51,70997,81C0A35D1,0.012279,Bitcoin,0.012279,Bitcoin,Bitcoin,0
2022/09/05 00:21,15168,8029630E0,27356,80376D830,1685.84,Yuan,1685.84,Yuan,Cheque,0
2022/09/06 14:33,2860,800603370,5033,809E369D0,11451.66,US Dollar,11451.66,US Dollar,Cheque,0
2022/09/03 00:17,232814,80DDFDEF0,2293,80137B470,11.92,Euro,11.92,Euro,Credit Card,0
2022/09/06 08:44,70,10042B780,23494,808CD3D00,11759.61,Rupee,11759.61,Rupee,Cheque,0
2022/09/08 07:43,3100,8011FFF00,2545,808967290,6372.4,US Dollar,6372.4,US Dollar,Cheque,0
2022/09/01 23:16,154007,813DC41B0,252477,813E353E0,662.02,Swiss Franc,662.02,Swiss Franc,Cheque,0
2022/09/06 00:57,18665,8096EF000,19561,80DFC5F80,163.25,US Dollar,163.25,US Dollar,Cheque,0
2022/09/01 00:08,135933,80DF273D0,135933,80DF273D0,16.74,Canadian Dollar,16.74,Canadian Dollar,Reinvestment,0
2022/09/01 06:54,70,10042B6A8,4308,806C6B650,326.11,Euro,326.11,Euro,Cheque,0
2022/09/08 21:38,27,80006EC00,9096,804F8CA30,71444.94,Yuan,71444.94,Yuan,Cheque,0
2022/09/08 12:24,531,8006DDC70,11255,80099E2C0,2526.2,US Dollar,2526.2,US Dollar,Cheque,0
2022/09/06 22:59,18890,80734AA40,349,817737EC0,1277.07,US Dollar,1277.07,US Dollar,Credit Card,0
2022/09/02 09:54,216796,80F98C5F0,124273,81362F730,1730.72,US Dollar,1730.72,US Dollar,Cheque,0
2022/09/06 07:50,11,800A1EE30,247192,819148E30,3519.01,Euro,3519.01,Euro,Cash,0
2022/09/01 00:44,15763,8095D3E00,12202,80ECDB200,1717.88,Euro,1717.88,Euro,Cheque,0
2022/09/07 06:13,113,81532AA50,157937,8153EC910,985.55,Shekel,985.55,Shekel,Cash,0
2022/09/05 06:37,17,80CFDB080,11,80D4EBC40,472.38,Canadian Dollar,472.38,Canadian Dollar,Credit Card,0
2022/09/01 21:41,15640,8152DDD40,15640,8152DDD40,21.09,US Dollar,21.09,US Dollar,Reinvestment,0
2022/09/01 07:05,70,10042B660,1,80F1881D0,17175.29,US Dollar,17175.29,US Dollar,Credit Card,0
2022/09/10 19:38,214,819596E01,269329,81A8BC691,0.00198,Bitcoin,0.00198,Bitcoin,Bitcoin,0
2022/09/05 07:17,15168,802206DC0,13493,80FA5A4F0,5.91,Yuan,5.91,Yuan,Cash,0
2022/09/08 13:40,12063,8069EF160,13125,807A17C40,36.06,US Dollar,36.06,US Dollar,Cheque,0
2022/09/04 22:10,5572,80C15A1E0,32192,80EF07510,81884.25,US Dollar,81884.25,US Dollar,Cheque,0
2022/09/09 11:50,63587,8173B4E30,263025,8186DDEF0,109010.94,Saudi Riyal,109010.94,Saudi Riyal,Cheque,0
2022/09/07 07:47,41542,80F9576C0,41916,810867210,3304.67,Australian Dollar,3304.67,Australian Dollar,Credit Card,0
2022/09/05 16:50,1422,80C76DD70,222470,811C2B0E0,15320.16,US Dollar,15320.16,US Dollar,Cheque,0
2022/09/04 00:13,143569,810E6A4B0,2545,8078ABE50,69.09,US Dollar,69.09,US Dollar,Credit Card,0
2022/09/07 23:27,11222,800716470,20,80F5DA700,65.33,US Dollar,65.33,US Dollar,Credit Card,0
2022/09/02 02:27,18121,806485840,1595,80647A990,3073.67,Euro,3073.67,Euro,ACH,0
2022/09/08 04:14,12,80092E720,1638,800A98A90,1137.72,US Dollar,1137.72,US Dollar,Cheque,0
2022/09/08 21:31,12274,802ACD900,25304,80727D360,48236.89,Euro,48236.89,Euro,Wire,0
2022/09/06 19:25,113830,8051F2E30,114909,81923E060,9297.91,Yuan,9297.91,Yuan,Wire,0
2022/09/08 20:08,110,80EFC2FD0,243063,81025C3F0,103.31,Australian Dollar,103.31,Australian Dollar,Cheque,0
2022/09/06 00:18,63779,8175F09A0,63779,8175F09A0,30.95,UK Pound,149.94,Saudi Riyal,ACH,0
2022/09/06 13:31,1126,801811AD0,15461,802592BD0,108.05,Euro,108.05,Euro,Cash,0
2022/09/05 09:43,214,811D79A40,48858,811F91D80,2972.79,Brazil Real,2972.79,Brazil Real,Cheque,0
2022/09/01 10:38,321632,81456BA40,254335,814566110,4587.82,Euro,4587.82,Euro,ACH,0
2022/09/03 07:32,15783,80B0FBDB0,247593,814985C80,313.53,US Dollar,313.53,US Dollar,Credit Card,0
2022/09/09 14:07,5082,8026E6180,25856,8065B9F50,5262966.63,Euro,5262966.63,Euro,Cheque,0
2022/09/02 16:43,37145,80AAD1CD0,29867,80AAC6150,2349.42,Yuan,2349.42,Yuan,Credit Card,0
2022/09/09 23:51,1126,8017BCBD0,26616,80F36D1D0,5294.57,Euro,5294.57,Euro,Cheque,0
2022/09/06 03:22,70,10042B6F0,10073,804662230,3419.44,Yuan,3419.44,Yuan,Cheque,0
2022/09/05 05:43,62130,816FF6890,16934,81956C8B0,9511.92,Euro,9511.92,Euro,ACH,0
2022/09/05 22:26,70,10042B6A8,51510,81445C160,25161.76,Euro,25161.76,Euro,Credit Card,0
2022/09/10 13:51,22481,801319DA0,8106,8053E49B0,105611.84,US Dollar,105611.84,US Dollar,Cash,0
2022/09/05 08:14,61144,81846CC30,59717,81A304C90,1327.59,US Dollar,1327.59,US Dollar,Cheque,0
2022/09/05 16:36,216492,808BCC770,113016,80CCACC90,123.3,US Dollar,123.3,US Dollar,Cheque,0
2022/09/09 09:43,54504,814D85760,53937,814EE8970,2.8,Swiss Franc,2.8,Swiss Franc,ACH,0
2022/09/01 10:30,14652,8024185E0,17036,80648B3D0,2046.58,Euro,2046.58,Euro,Cheque,0
2022/09/02 22:07,225759,80B9D0DE0,219368,80C5F7840,486.21,US Dollar,486.21,US Dollar,Cheque,0
2022/09/08 01:08,11,800135A60,22890,80D750460,291.16,US Dollar,291.16,US Dollar,Cheque,0
2022/09/06 19:07,14,802591100,23760,803478CA0,1112.12,US Dollar,1112.12,US Dollar,Credit Card,0
2022/09/02 00:37,257433,8153CDB80,257741,81540C530,34868.51,Shekel,34868.51,Shekel,Credit Card,0
2022/09/02 04:31,18747,804D38190,27155,80A30B720,511.38,US Dollar,511.38,US Dollar,ACH,0
2022/09/06 08:36,124273,80BA9C690,115943,8100F5E20,260.96,US Dollar,260.96,US Dollar,Cheque,0
2022/09/01 00:24,235977,81149CEC0,14652,802768E00,5.8,Euro,5.8,Euro,Credit Card,0
2022/09/06 14:41,214,811EA59E0,11,8134D69B0,4059.39,Brazil Real,4059.39,Brazil Real,Credit Card,0
2022/09/08 17:10,9534,803C14DC0,110682,8044420B0,650.37,Yuan,650.37,Yuan,Cheque,0
2022/09/02 11:11,692,802BB58C0,17213,802DAFEC0,1063.41,Yuan,1063.41,Yuan,Cheque,0
2022/09/02 13:04,72360,81B29B801,270372,81B477351,0.123675,Bitcoin,0.123675,Bitcoin,Bitcoin,0
2022/09/08 13:19,169500,81A1F6F81,75221,81BB7F511,0.055768,Bitcoin,0.055768,Bitcoin,Bitcoin,0
2022/09/09 18:17,70,10042B7C8,27,80AFD0530,1099543.94,Ruble,1099543.94,Ruble,Credit Card,0
2022/09/02 16:56,213,815830340,258799,8162B1390,233012.47,Shekel,233012.47,Shekel,Cheque,0
2022/09/03 22:24,70,10042B9C0,157937,8153A2470,1746.24,Shekel,1746.24,Shekel,Cheque,0
2022/09/01 19:14,169261,81AA8E821,69465,81ADE2141,0.010914,Bitcoin,0.010914,Bitcoin,Bitcoin,0
2022/09/06 21:11,28168,8033567E0,349,805B6CF90,658.19,US Dollar,658.19,US Dollar,Credit Card,0
2022/09/07 08:25,11,8001DD430,20,800D221D0,1105.6,US Dollar,1105.6,US Dollar,Cheque,0
2022/09/05 20:48,23544,80A0CF6E0,127361,80EA2F3B0,585896.31,Rupee,585896.31,Rupee,Credit Card,0
2022/09/05 05:19,217,8195B0411,214,8195B3BE1,0.022253,Bitcoin,0.022253,Bitcoin,Bitcoin,0
2022/09/01 19:29,11265,80A961F10,22185,80B79B2B0,104.53,US Dollar,104.53,US Dollar,Credit Card,0
2022/09/08 17:52,7058,802C4E3F0,15400,803F49510,648.47,Euro,648.47,Euro,Credit Card,0
2022/09/02 13:20,31810,8060D7A60,211374,8060DA400,795.42,US Dollar,795.42,US Dollar,ACH,0
2022/09/09 03:55,22031,8031D3D10,239440,80FE5AAB0,23.33,US Dollar,23.33,US Dollar,Credit Card,0
2022/09/06 21:58,14,808EA96D0,23642,80ABC4DC0,2678.44,Rupee,2678.44,Rupee,Cash,0
2022/09/01 17:25,27,80008AF60,27,80AFC9AE0,27930.0,Ruble,27930.0,Ruble,Wire,0
2022/09/08 03:30,70,10042B6A8,212529,8078F79A0,397.55,Euro,397.55,Euro,Credit Card,0
2022/09/09 10:08,2860,80B3D02C0,28932,8172B0760,7123.92,US Dollar,7123.92,US Dollar,Cheque,0
2022/09/07 11:40,20,80044A330,425,8005E1EF0,207.0,Euro,207.0,Euro,Cheque,0
