Bank Name,Bank ID,Account Number,Entity ID,Entity Name
Italy Bank #18,0,8027807C0,800CC9530,Corporation #29958
Savings Bank of the East,66148,81BA135C0,8007EF3F0,Corporation #61643
Brook Credit Union,22185,801235340,8001ED8A0,Partnership #3022
Savings Bank of Sacramento,21566,8047A18C0,80016EE80,Partnership #6988
Spruce Bank,317376,81503E7D0,8013EDBC0,Corporation #1697
Crytpo Bank #50,169671,81AB36451,8001A7780,Sole Proprietorship #51014
First Bank of Bridgeport,5687,809131C50,8011B6F00,Corporation #13709
Savings Bank of Madison,11,800100250,800CBE6B0,Sole Proprietorship #65
China Bank #114,10073,8046BAB50,800D8E4B0,Sole Proprietorship #68638
Dawn Bank,25526,80AB9DCD0,80033C8C0,Sole Proprietorship #71493
First Bank of Lincoln,24633,804A81B50,8002E56C0,Sole Proprietorship #57051
National Bank of Lincoln,22435,80D03D650,80020D3C0,Sole Proprietorship #26502
Crytpo Bank #10,69289,81AB75361,8001A7780,Sole Proprietorship #51014
Spain Bank #507,144720,8164AAFE0,8008F4CE0,Partnership #30767
Capital Trust Bank,1110,800C22CE0,8014698E0,Corporation #3210
Brazil Bank #78,48858,8132F6AE0,80124AAB0,Sole Proprietorship #68251
Germany Bank #106,3,801500660,8008057C0,Partnership #27352
Germany Bank #15,2514,8013CEEF0,800861CE0,Corporation #28880
Mountain Federal Bank,2196,8019C4DF0,8001E72E0,Partnership #8011
Australia Bank #787,344436,81020B200,8011C2F70,Corporation #48147
India Bank #2081,340120,80EB84400,800F2BF50,Sole Proprietorship #66498
Germany Bank #70,18520,80FEC2400,800AD3AC0,Corporation #31865
Bank of Augusta,19325,807CDB680,8014BC2D0,Partnership #7215
Russia Bank #36,231975,80BD51B80,801031B70,Corporation #51140
Arbor Federal Bank,22481,80113E080,80021D080,Sole Proprietorship #61427
Ireland Bank #128,25307,811C16590,8009C3560,Partnership #34176
First Bank of Laramie,317980,807350620,800E1EC10,Sole Proprietorship #7908
China Bank #42,692,803415220,800E37650,Sole Proprietorship #37492
Plateau Bancorp,14133,806EB92A0,80045A600,Sole Proprietorship #59100
Sunrise Credit Union,12592,804989030,8011A6060,Sole Proprietorship #7675
Crytpo Bank #28,169261,819629EB1,8015B10D0,Partnership #953
Israel Bank #86,158927,815C66FB0,80131F550,Corporation #49160
France Bank #81,3460,801D6CA30,800922040,Sole Proprietorship #28358
Finland Bank #79,143797,819B8D2C0,800C86990,Corporation #37158
Bank of Portland,22129,8057B30C0,800F3FCD0,Partnership #41318
France Bank #310,25304,80AD16450,80098D800,Sole Proprietorship #31834
Switzerland Bank #46,154255,813F54FD0,8012F4530,Corporation #48852
Italy Bank #126,123440,809891050,800B78480,Corporation #32740
Japan Bank #42,18,80AD00150,801019EA0,Corporation #4539
India Bank #46,2,800080950,800E4EF40,Partnership #39921
France Bank #164,120478,808934750,800B785A0,Sole Proprietorship #43
Willows Federal Bank,4187,804B825D0,8002CAB00,Corporation #7429
First Bank of Watertown,3533,80FCEEEE0,800C58BB0,Corporation #5835
Italy Bank #439,141167,8106BBFE0,800B59480,Sole Proprietorship #31131
Slovakia Bank #4,14,800280F60,80081A5C0,Corporation #28240
National Bank of Laramie,137952,817457860,8007070A0,Corporation #24864
First Bank of the West,11222,80095E360,800121960,Sole Proprietorship #1561
Switzerland Bank #7,112,814F03070,801317480,Corporation #49090
France Bank #198,17319,802B9DBF0,800A5E1E0,Corporation #63113
Netherlands Bank #27,498,801B8F170,800857E80,Corporation #37548
China Bank #393,213734,805517B80,800E2DE50,Partnership #4072
Saudi Arabia Bank #7,67974,81934CBA0,8013CA240,Corporation #49703
First Bank of Bridgeport,5687,805C31320,8003400C0,Sole Proprietorship #9821
Crytpo Bank #47,69465,81BEFA431,8000FBB80,Corporation #49952
Italy Bank #63,5436,80E5A96B0,800961BE0,Corporation #30223
Spain Bank #2208,39470,80BC51FC0,800B3CDC0,Corporation #38579
Bank of Lacrosse,18081,819F35840,8012E9170,Sole Proprietorship #17737
China Bank #1058,314102,8051573C0,800E18450,Corporation #41190
Bank of Lincoln,222433,80CCA7840,801440320,Sole Proprietorship #1674
China Bank #66,29900,803BA6EC0,800D9ACB0,Partnership #37630
First Bank of Columbus,110856,804488CC0,800400F40,Partnership #50864
China Bank #37,5893,802C38A50,800CDB470,Sole Proprietorship #37204
Germany Bank #99,15763,80456C150,8009EE0E0,Corporation #70473
Germany Bank #106,3,802580960,800B2A4C0,Partnership #28205
Canada Bank #30,135933,80D317660,8010BCB00,Corporation #46293
Flagstone Trust Bank,6314,80DE45DE0,800366300,Corporation #17934
Japan Bank #46,23,806800370,800E52ED0,Sole Proprietorship #40827
Oasis Credit Union,1291,806AA8D70,8000B3B00,Partnership #9644
France Bank #53,16934,804B11A00,800A954A0,Corporation #23075
Flagstone Trust Bank,6314,8074C5C00,800364EC0,Sole Proprietorship #64642
Crytpo Bank #1448,369502,81971A611,800700CC0,Sole Proprietorship #55344
India Bank #44,24869,809789B90,800FDE0B0,Corporation #43984
Saudi Arabia Bank #6,163233,8172ED990,8013D2540,Corporation #22140
Savings Bank of Providence,11770,800AEF410,800182980,Partnership #12921
National Bank of Philadelphia,11047,801059AA0,800108D00,Sole Proprietorship #15480
First Bank of Hartford,1422,80052CE20,8000D6A40,Corporation #57896
Saudi Arabia Bank #4,216,817486530,8013A85C0,Sole Proprietorship #50020
Sea Bancorp,3718,803E74A30,8002BF5A0,Corporation #10599
Crytpo Bank #78,171669,81A4F43C1,8001A7780,Sole Proprietorship #51014
Russia Bank #21,16,80BD00140,80102F190,Corporation #45211
First Bank of Danbury,20,800980340,8013CC2E0,Partnership #7482
Spain Bank #39,14620,806148740,80097F900,Sole Proprietorship #59590
Italy Bank #76,14172,801F3A740,80094D480,Corporation #59303
Oak Savings Bank,23410,80215B040,800290460,Corporation #4439
Oasis Credit Union,1291,8005A8CC0,8000ADBC0,Partnership #801
First Bank of Danbury,20,800580350,800834300,Partnership #60270
France Bank #139,8087,80FFFC2E0,800BE0650,Corporation #33998
Italy Bank #63,5436,808DA9770,800A49B00,Corporation #28368
First Bank of Lincoln,11661,809A6CFF0,80041D200,Corporation #13449
Savings Bank of Fairfield,35781,804D5EB00,80108BE40,Corporation #4524
Israel Bank #9,115,817303000,8013B85D0,Partnership #49340
Brazil Bank #28,248957,812A63700,801269600,Corporation #25605
Japan Bank #52,29640,807C1ED90,800E8A7A0,Partnership #62632
Sappo Cooperative Bank,325454,8183BAEA0,8012666A0,Corporation #10646
Crytpo Bank #81,271241,81B39CD21,8015B10D0,Partnership #953
Italy Bank #62,24643,801F02820,8009966C0,Partnership #55297
Brazil Bank #1154,350255,812441E30,801232010,Corporation #63394
China Bank #88,26,808C804B0,800F6D950,Corporation #54724
Australia Bank #48,141204,80F1BC3B0,801150560,Sole Proprietorship #46449
Arbor Community Bank,21414,80091DAB0,80015BCA0,Sole Proprietorship #1505
National Bank of Philadelphia,1231,800AA6E30,8000A4A20,Partnership #1750
Bank of Arkadelphia,214107,8054A2440,800DF99F0,Sole Proprietorship #3997
Japan Bank #296,17180,8068187C0,800EBA3E0,Partnership #40382
Savings Bank of Boston,233829,81428BB40,8006BE6A0,Corporation #68280
National Bank of Columbus,12,800700FC0,80007EAD0,Partnership #1094
Savings Bank of Madison,11,811D80C50,801208FE0,Corporation #48389
Saudi Arabia Bank #37,263574,8178AC2D0,80141A960,Corporation #13691
Italy Bank #76,14172,8103BA7D0,8009508A0,Partnership #33452
Sea Savings Bank,11968,800DF69D0,8001A8F40,Partnership #2306
Saudi Arabia Bank #49,65300,8185783E0,8014336E0,Sole Proprietorship #53954
China Bank #373,110134,803DF12E0,800D97D50,Partnership #59994
Germany Bank #15,2514,800DCE0E0,800861080,Sole Proprietorship #27549
First Bank of Houston,14408,802442DE0,8002D4C20,Partnership #51949
China Bank #88,26,8031804F0,800D5F6B0,Sole Proprietorship #13953
Spain Bank #9,12386,8028838F0,800902B80,Sole Proprietorship #29149
Bank of the South,28932,809408800,8003D1860,Corporation #13087
National Bank of Fort Wayne,226659,80B02BB90,80156A4B0,Sole Proprietorship #1061
Spain Bank #12,21876,8018AB010,8008D7C40,Partnership #55426
First Bank of Lincoln,24633,806B81690,8002E64A0,Partnership #9768
Savings Bank of Detroit,394,800C8CF10,8000CE860,Sole Proprietorship #2211
Japan Bank #45,29572,80401C820,800F7EA30,Sole Proprietorship #7897
Brazil Bank #55,248623,811F59DA0,801241FD0,Sole Proprietorship #18697
India Bank #30,19413,8073DE0A0,800F21010,Partnership #41248
Italy Bank #18,0,800280A20,80080DD60,Sole Proprietorship #27415
Israel Bank #26,157900,8158C6C30,801321B30,Corporation #54858
Desert Bank,5621,80352F0B0,801522810,Partnership #8395
Australia Bank #46,241256,80F473E30,80117C5E0,Sole Proprietorship #46698
Bank of Indianapolis,11046,801759930,800100520,Partnership #58642
Crytpo Bank #83,169335,81ACAB1C1,8001A7780,Sole Proprietorship #51014
Bank of Seattle,15680,81AEEAA40,8011C4E30,Sole Proprietorship #11825
China Bank #99,12868,805192840,800E0DC30,Partnership #38848
Portugal Bank #450,239436,812E3AC40,800C58790,Partnership #34522
Germany Bank #15,2514,80714E340,800866A20,Corporation #32096
Bank of Portland,22129,801C332C0,8001E0D20,Corporation #3970
Desert Bancorp,22031,809E30DC0,8001C22C0,Corporation #62125
Germany Bank #19,1768,801937E50,80084B380,Corporation #28511
China Bank #56,110299,8052767D0,800DACE10,Sole Proprietorship #39347
China Bank #81,9976,804637650,800D84730,Sole Proprietorship #58706
Portugal Bank #1883,235805,80DC484D0,800C36410,Sole Proprietorship #56095
Crytpo Bank #27,269294,81AFDFD61,8000FBB80,Corporation #49952
Canada Bank #18,10,80D080F60,801094400,Partnership #44665
Israel Bank #963,360774,81678A970,80135AFE0,Corporation #70264
Saudi Arabia Bank #55,67873,818DC9AF0,80144B040,Sole Proprietorship #50547
Croatia Bank #20,5981,8024BA4F0,800A8ED40,Corporation #37932
China Bank #85,110400,804D7AA70,800DC8F70,Partnership #38297
Germany Bank #132,7522,8039EBB70,80098CEA0,Corporation #27453
India Bank #260,27162,80A1D0770,800FDE850,Partnership #60952
Italy Bank #62,24643,802582BF0,800997200,Partnership #28397
Netherlands Bank #365,24455,8025FC9F0,800991300,Sole Proprietorship #28938
Savings Bank of Columbus,113213,80EED14F0,800444FA0,Partnership #17762
Bank of Philadelphia,1217,807026A00,80009CE40,Partnership #19064
Savings Bank of Miami,338469,813A51810,800CEA640,Sole Proprietorship #8360
First Bank of Danbury,20,800280090,800832F20,Sole Proprietorship #27167
Bank of Seattle,15680,80506AA90,80032D800,Sole Proprietorship #13910
Plateau Savings Bank,21260,804218C90,800146E20,Corporation #6660
First Bank of Philadelphia,19229,8086D8420,8003DF060,Sole Proprietorship #70833
Bank of Portland,22129,800F33220,8001DFBE0,Corporation #2333
Savings Bank of Columbus,130821,8169F8840,80141AFC0,Sole Proprietorship #11721
First Bank of Cleveland,116473,807DB7640,8004D1260,Partnership #11441
Switzerland Bank #42,52914,813AF53D0,8012DCF10,Sole Proprietorship #12422
France Bank #24,13590,802D281D0,80092A7C0,Sole Proprietorship #30177
Portugal Bank #122,22264,8013B76D0,800908960,Corporation #28873
Sea Bank,11495,8012E7950,8001654A0,Corporation #2888
India Bank #3,24713,80A384E70,800F014C0,Corporation #43486
Japan Bank #40,4,8157008F0,800E50950,Corporation #42538
Saudi Arabia Bank #51,165768,8194BCEF0,8014465A0,Partnership #50293
Baltech Thrift,351633,81A76C380,801020790,Corporation #5529
France Bank #7,1595,801AB1680,80086D580,Corporation #29239
First Bank of Danbury,20,800C00100,80005AFE0,Partnership #54708
Mexico Bank #10,13,806280D90,800E5B7D0,Corporation #42423
First Bank of Chicago,18990,807051C10,800543660,Sole Proprietorship #56767
First Bank of Danbury,28168,808470F10,8003A3C40,Corporation #60674
Saudi Arabia Bank #3,217,8173067A0,8013AEEE0,Sole Proprietorship #49939
Japan Bank #75,117946,8086E5620,800ECDD40,Partnership #41021
China Bank #37,5893,803C389A0,800D1CF80,Sole Proprietorship #38063
France Bank #58,17036,80B914D20,800A48720,Sole Proprietorship #32725
Hearthstone Community Bank,5033,80919DFA0,8002FD320,Partnership #12612
Savings Bank of the North,11255,80085F0B0,80144E320,Sole Proprietorship #10698
Crytpo Bank #16,270308,81B4FF931,80023D4A0,Partnership #51899
Crytpo Bank #50,169671,81A3368B1,8015B10D0,Partnership #953
Japan Bank #39,29592,803A9C730,800E552A0,Corporation #42406
Bank of Helena,3597,816370DB0,80134F4C0,Partnership #18090
India Bank #17,123957,808F211B0,800F68B90,Sole Proprietorship #42022
Crytpo Bank #50,169671,81A4368C1,8006D12E0,Partnership #50307
India Bank #81,225547,809C88EC0,800FB65D0,Partnership #42259
Fieldstone Federal Bank,15331,8060DFAD0,801479950,Partnership #4214
Plandor Community Bank,1394,800E2B250,8012A03E0,Partnership #2336
China Bank #123,17213,802C195D0,800D3B200,Corporation #66200
Savings Bank of Madison,11,809B80ED0,8008303D0,Corporation #33159
Bank of Miami,12063,800F784D0,8001B0700,Sole Proprietorship #56664
Saudi Arabia Bank #4,216,817606760,8013C9CA0,Corporation #51259
India Bank #64,125222,80A249860,800FFB560,Sole Proprietorship #41889
Brazil Bank #16,210,812406260,801208FE0,Corporation #48389
Italy Bank #832,34851,80DAC1AE0,800C2EF70,Corporation #34717
Saudi Arabia Bank #6,163233,817F6DBF1,8003706C0,Partnership #53322
Bank of Albany,35242,80444DE70,800E6E800,Partnership #10207
Italy Bank #1001,35333,80E5D09F0,800A6C5E0,Partnership #29108
Savings Bank of Sacramento,21566,800BA1470,80016BD60,Corporation #1795
Canada Bank #59,137293,80E142D00,8010B5380,Partnership #45267
Savings Bank of Columbus,113213,80D2D1500,8011F7F70,Partnership #2596
Germany Bank #92,135807,814113400,800C359D0,Partnership #34841
Netherlands Bank #816,19629,807DE5D00,800B6A4C0,Corporation #32510
Italy Bank #6,11314,800961280,8008B1EE0,Corporation #28486
The Pine Thrift,349,80318A510,8010070D0,Partnership #17455
Australia Bank #0,212,80F0861A0,8011386F0,Corporation #47128
Savings Bank of Madison,11,800100E20,800ED9C70,Partnership #1118
Canada Bank #18,10,80D200EA0,8010964A0,Partnership #61890
Saudi Arabia Bank #467,68159,818F51430,80146A580,Partnership #2026
Belgium Bank #21,425,802C8DF30,80084F760,Partnership #28697
Savings Bank of Madison,11,80CF00E30,800830F70,Partnership #54197
Germany Bank #7677,331530,817CF8EC0,800B0F880,Sole Proprietorship #33267
Israel Bank #46,59704,815FC97C0,801387580,Partnership #52446
Sea Bancorp,3718,80FBF48C0,8002C2180,Partnership #18221
Flagstone Savings Bank,219782,812E548D0,8014DD430,Partnership #1507
UK Bank #2,232857,80C3EC750,801064AB0,Partnership #25129
Canada Bank #28,17,813580360,8012AECF0,Partnership #57083
Brazil Bank #78,48858,8123766E0,801248230,Partnership #58210
National Bank of Philadelphia,1231,80B826C60,8000A9D60,Corporation #65300
China Bank #123,17213,804919570,800CDE350,Corporation #39761
National Bank of Montpelier,13395,8054A2580,80122B7B0,Corporation #156
Willows Federal Bank,4187,802082190,80130ACA0,Sole Proprietorship #7436
UK Bank #2,232857,80C36C090,801063E50,Corporation #45741
China Bank #78,26922,8036C9910,800D36860,Sole Proprietorship #37659
Saudi Arabia Bank #3,217,8175060A0,8013C9CA0,Corporation #51259
Canada Bank #28,17,8135804A0,8012B1030,Corporation #48851
National Bank of Albany,1638,80AAB3F20,8013106E0,Sole Proprietorship #6443
Switzerland Bank #15,152907,8146AA9A0,8012D4DB0,Partnership #48497
Australia Bank #0,212,80F006620,801133680,Corporation #7188
China Bank #251,112711,804F42FA0,800E01A70,Partnership #38637
China Bank #76,19931,80466E1A0,800D7CD70,Partnership #38103
Canada Bank #89,136136,80D39E830,8010A5940,Corporation #46184
Saudi Arabia Bank #6,163233,817A6DCB0,8013D66E0,Sole Proprietorship #50236
France Bank #2984,44720,8114F5430,800C722B0,Partnership #59853
UK Bank #21,233186,80CC77D40,80108F800,Corporation #19530
Mexico Bank #10,13,807A00AC0,800E60E10,Partnership #40653
Savings Bank of Newport,4894,80A598340,8002F1CA0,Sole Proprietorship #13929
Mountain Bancorp,12204,8020FDA40,8001C5E80,Partnership #72422
Capital Trust Bank,1110,800722740,80010F860,Partnership #1129
First Bank of Chicago,18990,80CB51B50,801406F60,Sole Proprietorship #16092
Switzerland Bank #7,112,813583450,8012BF7D0,Partnership #48279
China Bank #93,9735,804F30FD0,800D75EF0,Sole Proprietorship #39081
Savings Bank of Augusta,214342,80B3AAF50,80046AA60,Partnership #14446
First Bank of Los Angeles,210472,814231850,8003F73A0,Partnership #52419
First Bank of Hartford,1422,80BB2CB70,80145BFA0,Sole Proprietorship #237
Australia Bank #27,241503,810B7A3F0,801186300,Partnership #46297
Israel Bank #15,57466,815383170,801337A40,Partnership #9259
National Bank of the West,215187,805DC45F0,80049A780,Partnership #8471
National Bank of Denver,8318,80DA03370,8003A0200,Corporation #70040
Spain Bank #210,25885,80EF28200,800A10E20,Sole Proprietorship #33612
Bank of Houston,14162,809ABA580,80045ED00,Sole Proprietorship #13230
First Bank of Huron,2692,801054E90,8014879B0,Corporation #2519
Japan Bank #39,29592,80661C090,800E7DB60,Sole Proprietorship #53643
National Bank of Seattle,224231,80D3DFF10,8005EA0E0,Corporation #17190
China Bank #2307,39632,8053D64A0,800CEDD50,Corporation #39624
Plandor Community Bank,1394,8008AB5A0,80143B360,Partnership #10362
Switzerland Bank #23,153607,813CC0F20,8012E0350,Sole Proprietorship #24317
India Bank #85,72,8092028A0,800F17E50,Sole Proprietorship #42204
National Bank of Philadelphia,1231,802126B20,8000A6B20,Sole Proprietorship #5917
India Bank #39,23033,808C4F030,800FFB560,Sole Proprietorship #41889
Sea Community Bank,336301,81508DA30,80137C2A0,Sole Proprietorship #13084
Savings Bank of Sacramento,21566,800AA13B0,8012C36F0,Sole Proprietorship #1806
National Bank of Boston,231948,80CAD0AB0,80069B100,Partnership #16143
Crytpo Bank #41,170558,81A0D13C1,8015B10D0,Partnership #953
Canada Bank #15,36524,80D675AC0,8010F7890,Partnership #51717
China Bank #39,7080,802BDD8C0,800D281E0,Sole Proprietorship #37397
China Bank #37,5893,803AB8E40,800D1C8C0,Sole Proprietorship #37936
Oasis Bank,116342,80B6337C0,8004CB760,Sole Proprietorship #52824
The Pine Community Bank,119973,810D25E50,80138E860,Partnership #4872
